0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
,,
41.762278463733594
,,
-1.3393402653821864E-4;-0.023620054390325634;0.022898798231102115;0.036731860197893415;0.030086237600107937;-0.03357967882922057;-0.0312816969801876;-0.015677369803986214;0.010996985293987686;0.026704889214625535;0.003340244479860076;0.02578920359206635;-0.02810640937832844;-0.03495920069738979;-0.033803299408992626;-0.021996019429565625;-0.023024027776656086;0.021712058326387083;9.866071502507238E-4;-0.0011322852069694034;0.03354954655555248;-0.03751750141271075;0.03351821026336098;0.021008790177297954;-0.01982462290558367;-0.0017952099844366493;-0.023784869203321513;-0.005124371275083134;0.017598059418659506;0.00495722838527503;-0.009549562616758652;-0.013480970987672657;0.027845250594898743;-0.0362369234762963;0.01926610345100469;-0.0053212377439852705;0.017193255978224267;0.03515599492046466;0.015795572269266023;0.03687270008091997;0.012254170984327638;-0.027707944356568946;0.009853896319143726;0.02859153119117669;-0.015502887389554779;0.041767623362386916;0.022966871209972005;0.0043130238926728185;0.021622395906443034;0.03125047559559329;-0.0320785934777151;0.013079871360906239;0.0033186701171334324;0.017194507411734703;0.04031044517762443;-0.0073136577466261276;0.029537447857392166;0.0323618690585911;0.03145215024136504;-0.030655043082907753;0.03518325540799966;-0.024929750741513285;0.019864978986180483;0.010219358764442656;0.040059396027372796;0.013232667267854836;-0.03428773809978847;-0.015346122863062327;0.016607543226138905;-0.01109874386886885;0.030351974211593594;-0.009538240523383403;0.020620675614879243;-0.017399931456127615;-0.006063371336600457;0.007637808201004006;-0.03042356173901849;0.00879370866005534;0.01835268992700896;-0.017627057179127752;-0.026232706794763118;0.0021106586509787254;0.013346487641744929;-0.009694239529676633;-0.0326849134801213;0.013281173965702695;0.031190511323859207;0.035336519169417685;-0.012682965469610147;0.020545676753348542;-0.01901756752226847;-0.03632721822620407;-0.0029661497643109318;-0.015162776383905476;-0.025315213937884766;0.012867754650393536;-0.013688590155420592;0.027549440036215816;-0.030217067114804774;-0.031505949754035256;0.03740806160650366;0.02651923692814427;0.005824329572214288;-0.001746589286531826;-0.016409439778642468;-0.03604389963237298;-9.854561343460297E-4;-0.03317936902144711;0.009706348170510713;8.310140474878468E-5;0.03726623851703546;0.022812030566269285;-0.01794707142685486;0.01790580871751362;0.04041281228722998;-0.023755044095784775;0.007459561855533049;0.009855935217461587;0.02764457205568767;-0.03083199831015853;-0.027905290355488305;-0.033564106435094866;0.02086744908313603;0.01518197431489941;-0.028464866184182307;-0.006801654126035131;-0.018928306322579212;-0.02547827306665629;0.03055791282409706;0.028826839131720017;-0.01877095560270429;0.00580428803791107;-0.004499302960625862;-0.02962050993770098;0.02440326435323127;-0.023505883891650606;-0.027802016802622752;0.0015373931763999502;0.007938105896821975;0.026589355847999124;-0.008739118138618825;-0.03531797459133928;0.010315635121212651;-0.019908333412443437;0.01133066466888916;-0.01892649860806698;0.022188135788465;-0.01770776348461204;0.00891770468784092;0.011982273696487345;0.002931345598539298;-0.001923755912463011;-0.03156698876948171;0.028011535209520863;0.035890425379325616;0.0057751408398546925;-0.013045437716184164;0.03428948912318619;0.03927896258521846;-0.029499402276891816;0.0316737085969349;-4.553808472340242E-4;-0.004889502217756645;0.035844859849568256;0.0017321100622107813;0.04177949816007387;-0.029180654067463344;-0.013845837778463082;0.010054812453150364;-0.026644712447824744;0.034287477454604226;-0.02480044592791683;0.02943900018059635;-0.026735082660546666;0.038530048584564464;0.041788757190229175;-0.024994254525994485;0.016162814249659724;0.032720439360463933;0.0018373629699873788;0.025905000062940928;-0.037296188453509876;-0.022980176188502423;-0.024814823034245613;0.011774823411156415;0.03763406329704659;-0.0013391739126984647;0.02179409140451203;0.02178496892581775;-0.0176466925637946;4.825070181340238E-4;0.03998353645592831;-0.03065472425715413;0.03489087609465012;0.03613489459254039;-0.01544160089395716;0.02904050208974425;-0.010145009449394816;-0.032470078508057644;0.015784700621873492;-0.013044950045346958;-0.0347123776323952;0.014834723811797523;0.04006436607486423;0.007535676149773808;0.009468667642160622;0.029274549190087623;-0.022795272469254987;-0.0260271153554299;0.03829733132298482;0.02504379443592715;-0.01538890134912728;0.017652230091436735;0.04091936572091462;0.038149903513417904;0.03437051484582747;0.021961025985639315;-0.032633105563571456;0.01946699022776311;0.009107562928588891;-0.01834273643158746;-0.02628066518410936;0.03857557414746822;0.015678504836656025;-0.02469980107151048;-0.01744423673279994;-0.026790241179113806;-0.0327674410232473;-0.02742370112270294;0.0074823265146507275;0.007055401957113688;0.03631686925012721;-0.026210069494063952;0.007549582068281392;0.016620500415345196;0.03550592946792337;-0.0320087245237315;8.725199431308691E-4;0.022596361976192053;-0.0062854602936681415;0.01356937693597719;0.003124476231518786;0.03912797203895356;0.002081118045141878;0.014572771958876147;0.0174665704697342;0.02799295004122504;-0.025404897337929618;-1.1174040074711543E-4;0.03479308631994202;-0.010215548607117032;-0.0035654765747127923;-0.03653762241732067;-0.0024148647511623876;0.03469940573942974;-0.023502205153799298;-0.009117641626915446;-0.001955917657533026;-0.024971060539252608;-0.008485763065293323;0.03141702975994483;0.022701384428270695;0.005418727522198951;0.03624748034654382;0.030488755231610848;0.025978229827959054;-0.0181296305976513;0.03002127997100444;-0.019414806787233344;-0.010252828664760145;0.04161364272985102;0.004264548593398006;0.04033543151708735;-0.029331260072253094;0.03901034045249599;-0.025659041532540505;0.02919323637237417;0.0061336188015275305;0.007976590394833328;0.018884693350245153;0.024774710122016014;-0.01594055004497918;0.029229092960151165;-0.010163604509272128;-0.031237374418492364;0.03593398388017262;0.02685593966853786;0.018788861233453136;0.005298333352030506;0.02012756376363948;-0.010331871783660206;0.01188414208193624;-0.014410820041318034;-0.03385410518132163;-0.030850512787286226;0.01647868807275794;-0.03665424101737676;0.03316759394189053;0.014040729432559036;-0.02970342811501174;-0.02049199634059929;-0.025270034369812594;-0.03464759987137309;-0.02651956074514354;0.0025788772088662665;-0.033310970136788874;9.819808032024164E-4;0.031920686634979704;-0.033589611335883646;-0.014938881743406188;0.007194790101872092;0.004294033041627796;0.0164259642097403;-0.02687811288760955;0.02046092888381209;0.004941933075026704;0.03683108170284104;-0.008922963469409427;-0.03506569454423011;-0.02414093826654318;0.03801774679472311;-0.02378646089443451;-0.007637278480057442;0.03954196990694081;-0.01097848326566844;-0.00661483407889497;-0.02725941158085187;0.03980279938022235;-0.01888209836342359;-0.012870344883577148;0.003942400508662482;-0.018341072621545;0.021976814687213735;-0.01810677095480235;-0.028825988942473846;0.006650348932824566;-0.022448660123841616;-0.006551632523064;0.002963201650912692;0.026789407969389167;0.008442524504014828;0.02914146722662872;-0.026046282197503677;-0.028151633936477433;-0.008682573061149477;0.031257533262061696;-0.01277333348868119;-0.03680995880652434;0.031060125406906877;-0.02385132931020475;-0.0016050289337927184;0.019220824568251554;-0.003615725373010855;0.040263195416117115;4.411728623747325E-4;0.03032051308909571;0.02022448257966719;-0.03784893231312767;0.03386323323767358;-0.014228356165946752;-0.03765351585538849;0.022655958486629352;0.026959164510345704;-0.01144523541039819;0.027886787582217284;-0.016980510908778137;-0.006230366218932481;-0.02105901980392472;-0.028386973859342305;0.04207706182664242;4.4891780062828075E-4;-0.030835237262560787;-0.03310011384157422;-0.013807827829452914;0.030732976113740013;-0.010734965910735784;0.013126126290938175;-0.011532621178974741;0.03464063826198242;0.020654862748217713;0.0015126079901779338;-0.010619893561667298;0.0297558739303648;-0.029181125897723526;0.026067368140730254;0.023555731769488823;-0.01917382452432956;-0.01179833120990556;0.02363596888318574;-0.004665084921235527;0.020234592721635143;0.03201898807036944;0.0065913007416264265;-0.016662706657016496;0.004487122881357173;-0.023726156614658298;-0.005224454873331738;-0.006175241647218676;0.006384367504945044;-0.027835529767182614;0.025800201345774806;-0.026714678635050226;-0.005386554528535878;0.011135118279466453;-0.0031890985233656542;0.03610948748483382;0.023905182292036357;0.04130746744321773;0.005557470253008874;0.00632448781215776;-0.012270197522266494;-0.015863258567629004;0.01741673729433547;0.033952798700667836;0.018041351811743024;-0.02800179071664847;-0.03028849330764585;-0.035936724644115015;0.0043414040717646655;-4.8783562920718526E-4;-0.029151357230735135;0.01238983985322496;0.02274501614698115;-0.007138497947394341;-0.01734274845899287;7.688624378365971E-4;-0.019348121494584956;0.03694790819523344;0.0019278146252709545;-0.034890696553632555;0.019830712239098908;-0.014823807772096772;-0.02414630423204047;-0.006267059423881487;-0.0029810190097486235;-0.010724937688216446;0.011748781395145961;-0.014895614548453034;0.01225805121878162;0.03204399393162167;0.025913453994177132;0.011664297831346402;-0.005869281640060767;0.01008266572218212;0.013598050167860736;-0.007227489981648915;-0.021319837690358397;-0.0010842315427216016;0.01939263164791616;0.008290139712405503;0.009058102494738781;-0.004692766472069657;0.03461221819471741;0.030088277507823696;-0.03616954131705893;-0.0011342556096344337;-0.0029165326366163737;0.03940127968890644;-0.013399165232984428;0.036544632589326886;0.024473742637271458;-0.00242618998871891;-0.035728376702305685;0.0036693700519508047;0.006709114850539833;-0.025426972424015176;0.024632372049141538;-0.03302872621635387;-0.01819832890742577;0.026615554976144276;0.03403752206593624;-0.01019958019844456;-0.03344090462207384;0.04027052377921929;-0.00917832053374978;0.04007697669899665;-0.020548303299505126;-0.01721517156927674;0.029934196394768173;-0.0018966968462154799;-0.03090063497230245;0.0418774671753656;0.02947649206286984;-0.005462927876628993;0.02484202837069953;-0.022263983691839396;0.0049038670165423865;-0.010514545874079649;-0.0012184698556584603;0.010142747248492599;0.01087954284907192;0.0030067977894489856;0.018419496111118483;-0.03522511628774287;-0.015523989911946498;-0.028115973055938465;-0.02963880730587522;0.002897955734929099;-0.016248570984827012;0.023916440357144436;-0.018833170012073082;0.006226261380297684;-0.03025083345791268;0.022586442523713557;-0.007195169664784243;-0.0076812955353955025;-0.03131909524993038;-0.03334500242881636;-0.00966728846728188;0.04023362567303411;-0.014863652185544834;-0.005948192183954737;-0.004320183375750826;0.026966938067831348;-0.0034374895829704616;0.038546509282365984;0.0015326689974741131;-0.002834260269195619;-0.02907369689075351;-0.02003047807427434;-0.018648824028992466;0.0047568451956302455;0.0373690377251846;0.008960975947175298;0.005011593359865828;0.037170729039841324;-0.020626518467312647;0.016459403002204342;0.011358564046224307;-0.02140906971991568;-0.01515214985550314;0.02292848045268965;0.03589560295646321;-0.03756116621524364;-0.03353963674994174;-0.01873377632674836;-0.0030413830557745837;0.001765437162458938;-0.019306255378939697;-0.014296027840827955;0.033575886641789954;0.03145832737337187;5.668681290890169E-4;0.008656907887853898;0.01780512109398566;-0.019228415509590088;0.0076069114480395005;0.022697297726610485;0.02015661454504271;-0.030632560204351924;0.013700189668746008;0.003918523225613253;-0.01751670123426575;0.03703184308232789;-0.02944835863309627;-0.007934888504430894;-0.03108232635795244;-0.014863898845262322;-0.003011983164381507;-0.03016175102476499;0.013949924495186266;-0.02793032534330208;-0.02431622515786431;-0.021114564907841048;-0.036891297082417035;-0.013385579036408742;-0.020315537143982536;-0.035427001608594515;-0.002478271089520593;-0.0054500813855561745;-0.029309258512352714;-0.016201599634306094;6.168653420846896E-4;-0.007393913939516204;0.030825026890253918;0.005373195918027757;-0.004023755573590701;-0.020946346507156873;-0.02545867396388164;-0.01627628307362514;0.005914545362658232;0.001722347382972272;0.030975378386781313;0.008014611116843779;0.041214831681902375;-0.006376347378015599;-0.02632122627187916;-0.014935738421733558;0.0282287769027446;0.019554375749709786;-0.03534400566275531;0.041131098048103526;-3.4201746570364233E-4;0.021594277301717174;0.03251545768051436;-0.02549501411901977;-0.015624163852629498;-0.019160444098303368;0.0227917823175297;-0.0034589645149422396;-0.023017057708842097;-0.037658049718049494;-0.01594445928872412;0.02112133920249596;0.02842859794652572;0.041079532587724274;-0.020046062901370124;-0.005495996012889972;-0.033504388066767775;-0.006948834296402771;-0.02144893816205871;-0.024243229705335538;-0.026251287148859305;-0.037199617400332445;0.03909433703459482;0.013733700170754277;-0.024030031283151083;0.008296938107778545;0.01662595844889934;0.033292462182549554;-0.013226148224521526;0.012499326647121282;-0.005988472758471464;-0.0023195825939895066;0.03163017921913562;-0.010654036342608577
